id,date,blood_service,text_char,retweet,followers,friends,tweet
2783,22/11/19,GiveBloodNHS,135,2,238,847,donation no.5 in the bag! looking forward to my bronze donor card 🌟🅰️ @givebloodnhs #giveblood 
2784,22/11/19,GiveBloodNHS,139,4,588,637,always feels lovely to receive this kind of text message a week after giving blood. someone poorly in hospital here in sheffield has been helped to get better by little me! please consider it- such an easy and quick way to make a difference #giveblood @givebloodnhs @sheffieldhosp 
2785,22/11/19,GiveBloodNHS,127,2,147,211,yay! i love hearing where my donation has gone. thanks @givebloodnhs 😁🤗💉❤ #giveblood 
2786,22/11/19,GiveBloodNHS,140,2,1572,1795,so proud to donate blood and save lives and loving the current nhs leeds # #beckettblood @givebloodnhs #savelives 
2787,22/11/19,GiveBloodNHS,81,1,5,22,@givebloodnhs doing my bit. 😍😍😍😍😍😍😍😍 
2788,22/11/19,GiveBloodNHS,110,0,103,366,@h3recome_eye @givebloodnhs yesterday! #bloodtypea #orangeclub #cuppatea 
2789,22/11/19,GiveBloodNHS,73,0,1020,903,"ahhhh lovely ☺️

@givebloodnhs "
2790,22/11/19,GiveBloodNHS,107,1,427,314,"giving blood today on lunch break 💫 

when was the last time you gave blood? 

#giveblood"
2791,22/11/19,GiveBloodNHS,106,1,1223,1710,it’s always worth it @givebloodnhs - @mcvities mint club every time 
2792,22/11/19,GiveBloodNHS,75,1,358,658,donation number 38 🩸 #giveblood 
2793,22/11/19,GiveBloodNHS,140,1,202,341,it never gets old 😊 please all #giveblood mine apparently goes to neonates which feels pretty nice really. and they always have the good biscuits! #booknow #ournhs #blooddonation #beckettblood #bealifesaver 
2794,22/11/19,GiveBloodNHS,140,2,265,224,"had my first mince pie this year after giving blood @givebloodnhs in bradford. quick, efficient, kind staff and good snacks. oh and save a life! why wouldn't you? #giveblood "
2795,22/11/19,GiveBloodNHS,140,1,1118,1582,"here we go with a full beaming smile, cup of coffee and hidden from view an orange club. #giveblood #giveplatelets #dotenthings "
2796,22/11/19,GiveBloodNHS,114,1,239,400,starting off friday in the right way! #giveblood #teaandbiscuits 🅰️➖💉☕🍪 
2797,22/11/19,GiveBloodNHS,139,5,92,218,even though i have no control over my blood group i still felt very proud when i saw @givebloodnhs put the ro label on my blood today! only 2% of blood donors have the sub ro type which is given to people with sickle cell disease - if you're eligible please please donate ❤️🙏 
2798,22/11/19,GiveBloodNHS,140,7,2929,2320,"by giving just 1 pint of your blood you could save 3 lives. so imagine just what you could do if you donated every 4 months for the rest of your life? ❤️💉 i donated for the first time tonight...now it’s your turn! @givebloodnhs 
#giveblood #blooddonation #savealife "
2799,23/11/19,GiveBloodNHS,140,2,145,237,"so how cool is this: @givebloodnhs sent me an email telling me that the bag of a positive that i donated a short while ago has travelled all the way to the princess elizabeth hospital in guernsey from exeter, ready to help save a life. that's quite a journey!#giveblood 🅰️➕💉🧬💃 "
2800,23/11/19,GiveBloodNHS,140,4,14465,2390,"gave blood this week. sharing this just to say what a doddle it is, really. quick, painless, no after-effects. have had friends who've needed a lot of blood. do sign up.

(though slightly concerning to realise i could bleed all over this shirt and no-one would notice) "
2801,23/11/19,GiveBloodNHS,113,24,5034,2606,here’s a good idea for a gift this christmas. @nhsmillion @givebloodnhs 
2802,23/11/19,GiveBloodNHS,87,1,242,328,@givebloodnhs platelet donation 143 underway 
2803,23/11/19,GiveBloodNHS,131,3,493,637,another bag of yellow glupe given......now where are those orange clubs 😃 @givebloodnhs 
2804,24/11/19,GiveBloodNHS,140,2,6,44,there is no better reason to wake up on sunday at 6am to get ready for a first platelets donation 😁💪🏻. thank you to the lovely staff in leicester blood donor centre for great service 🤗 @givebloodnhs 
2805,24/11/19,GiveBloodNHS,62,2,198,1107,donation #6 @givebloodnhs 
2806,24/11/19,GiveBloodNHS,89,4,527,97,donation number 35 @givebloodnhs #volunteering 
2807,24/11/19,GiveBloodNHS,140,4,988,2518,gave blood and rebooked my next appointment at the same time. thank you to the staff in leigh-on-sea today. @givebloodnhs 
2808,25/11/19,GiveBloodNHS,140,2,1971,3012,thanks a lot to @givebloodnhs for my 10 donor certificate and badge. nice present to open on a monday. 👍🏼❤️ 
2809,25/11/19,GiveBloodNHS,140,3,744,2977,"donation complete @givebloodnhs , i wonder where in the country it will end up this time? now for tea and a biscuit! #giveblood "
2810,25/11/19,GiveBloodNHS,99,3,508,163,@givebloodnhs it doesn’t take long! go on give a little! 
2811,25/11/19,GiveBloodNHS,99,3,246,721,my first time donating blood. sign up now! @givebloodnhs 
2812,25/11/19,GiveBloodNHS,132,3,67,217,bit of @givebloodnhs @rnasyeovilton 17th donation this afternoon. please donate if you can ! 
2813,25/11/19,GiveBloodNHS,140,3,48,268,so nice to get a text telling me where my unit of blood has gone 🅾️➖. this one went to stockport 😄 #giveblood #dosomethingamazing #onegative #universaldonor @givebloodnhs 
2814,25/11/19,GiveBloodNHS,144,1,2671,2058,great way to start the week; giving a drop of blood or two via ⁦@givebloodnhs⁩ to our fantastic ⁦#nhs - easy to do &amp; helps save lives! 
2815,25/11/19,GiveBloodNHS,140,8,55,175,earlier today i received my certificate and medal for 100 blood donations only 4% of the population donate if you don't do it please think again @nhsbt thank you for a good day 
2816,26/11/19,GiveBloodNHS,140,3,186,376,donated blood on my lunch break today. i was out and back in less than an hour and @givebloodnhs got me out of the gym tomorrow! register to donate here - 💉
2817,26/11/19,GiveBloodNHS,140,2,260,491,love getting texts like this 😍 my @givebloodnhs donation has been on a bit of a journey! #giveblood #savealife 
2818,26/11/19,GiveBloodNHS,140,1,192,374,"save lives. eat snacks. #winwin

seriously though, stocks are low. make #giftblood your first gift of #christmas ❤

@givebloodnhs thanks for looking after me for the 35th time 😘
#youreamazing "
2819,26/11/19,GiveBloodNHS,140,6,31,300,"12th pint donated tonight. lots of people didn’t attend coz of weather. donations fall in winter months.... if you are considering becoming a donor, do it today! @givebloodnhs "
2820,26/11/19,GiveBloodNHS,144,0,397,406,give me five🖐️completed my fifth blood donation this evening in #dawley. christmas &amp; new year is a busy time for the nhs so help out by donating a life-saving gift @givebloodnhs #tuesdaymotivation 
2821,26/11/19,GiveBloodNHS,140,1,310,356,love getting those texts from @givebloodnhs @nhsbt letting your know where your blood donation went..but now you also get a map of the journey it took to get there 😸👌🏼 #giveblood &amp; #savealife if you can 💉🩸 
2822,26/11/19,GiveBloodNHS,131,2,187,335,"it’s been on some journey, but pleased it finally found a new home @givebloodnhs #giveblood "
2823,26/11/19,WelshBlood,140,0,798,1365,personally aiming for 25 myself but even donating once can help save someone's life. please consider it if you're able 💖 i've always given but having to give consent for a blood transfusion (not needed thankfully) during my c section hit home to me how important it is 💖 
2824,27/11/19,GiveBloodNHS,82,1,415,750,best kind of texts to get💕💕💕💕 @givebloodnhs 
2825,27/11/19,GiveBloodNHS,120,1,1818,2017,blood donation time again. nice and busy- all good #giveblood #nhs #formymum 
2826,27/11/19,GiveBloodNHS,140,0,76,527,"waiting in the queue in #faversham to give donation number 7! if i can do it, so can you! 

@givebloodnhs 
#blood
#giveblood 
#bestchristmaspresent
#itdoesnthurt "
2827,27/11/19,GiveBloodNHS,112,1,208,568,love being notified of where your blood donation ends up 🤗 #giveblood 
2828,27/11/19,GiveBloodNHS,99,1,682,264,".@givebloodnhs 
no lemon juice today 🙈
last donation of 2019 "
2829,27/11/19,GiveBloodNHS,140,0,560,196,"so proud to reach my 10th donation and hear the news that i have rare ro blood than can treat sickle cell anaemia, giving blood is so quick and painless with such a big impact on people’s lives so please read into it 🅰️👉 "
2830,27/11/19,GiveBloodNHS,122,1,1099,1164,really like this new feature to see my blood's journey! @givebloodnhs #giveblood 
2831,27/11/19,GiveBloodNHS,140,1,718,673,my 42nd pint tonight for ⁦@givebloodnhs⁩. my reward? 3 ginger biccies dunked in a strong brew followed by an orange club and a sticker! who could ask for more? #giveblood #savelives 
2832,28/11/19,GiveBloodNHS,140,0,163,261,"i’m not one to shout about my achievements, but i’m particularly proud of this one!

#blooddonation #raisingawareness @givebloodnhs "
2833,28/11/19,GiveBloodNHS,139,0,145,337,"pint 25 of my oneg donated, and the snacks have gone posh.  #savinglives #givingblood #giveblood #onegative @givebloodnhs "
2834,28/11/19,GiveBloodNHS,114,1,332,889,"as tony hancock might have said, another armful donated @givebloodnhs "
2835,28/11/19,GiveBloodNHS,140,0,6321,6590,and it's my 25th donation @givebloodnhs so they very kindly gave me this card ... and my silver award is in the post! 🥈 
2836,28/11/19,GiveBloodNHS,140,0,48,173,i think it’s fantastic that @givebloodnhs now explain your bloods journey following your donation!! #giveblood #savealife ❤️💪🏻💉 
2837,28/11/19,GiveBloodNHS,108,0,15,42,⁦@givebloodnhs⁩ donation number 43 underway #apositive #savinglives 
2838,28/11/19,GiveBloodNI,140,3,5402,1421,donating blood this evening. i'm o positive. asked the nurse how long they keep blood for. apparently my donation today could be used in the next 2-3 days. go donate if you can. @givebloodni
2839,29/11/19,GiveBloodNHS,140,0,143,514,just donated pint number 5️⃣8️⃣ to the wonderful people at @givebloodnhs around 1 in 3 of us have o+ blood.  it's the most common blood type in the country and hospitals request a lot. #everydonationcounts #giveblood 
2840,29/11/19,GiveBloodNHS,109,1,24,66,yeah! go me! what did you do for someone else today? @givebloodnhs 
2841,29/11/19,GiveBloodNHS,140,2,14,103,"@givebloodnhs 
i know nobody likes a show-off, but i just gave my 75th donation. pretty chuffed! thanks to all on the team today, and helen in particular. will tweet again when i get to 100...  :o) "
2842,29/11/19,GiveBloodNHS,140,2,26425,321,what a worthwhile way to get a free cup of tea and a mince pie! @rafconingsby personnel donating blood here on wednesday! @givebloodnhs #giveblood 
2843,29/11/19,GiveBloodNHS,140,24,1902,1129,"what better way to spend the first of my rest days than giving blood.

today was my 50th donation since i started giving again.

i know i harp on about this but if you can give blood, you really should. you’ll save so many lives......and you get free biscuits! 🍪
#giveblood #nhs "
2844,29/11/19,GiveBloodNHS,114,1,18,51,donation number 5 in the bag and yummy snacks after #giveblood @givebloodnhs 
2845,29/11/19,GiveBloodNHS,144,1,112,646,"no.53 bagged &amp; ready to go to anyone that needs it. thanks to the wonderful @givebloodnhs staff at hazel grove for looking after me today. if you've not tried it, give it a go, even if you decide it's not for you after one donation, you've still helped 3 people. #swapapint4abrew "
2846,29/11/19,GiveBloodNHS,139,0,38,110,@givebloodnhs very proud day presented with my 250th donation award by a very brave special lady nicky who fought and overcame leukemia with the help of stem cells blood and platelets without which she wouldn't be here now. i'm a very proud platelet donor. 
2847,29/11/19,GiveBloodNHS,121,0,35,188,@givebloodnhs second platelet donation of the month with an orange club for the win 
2848,29/11/19,GiveBloodNHS,140,9,11257,682,yesterday i attended the @givebloodnhs donor recognition ceremony and picked up my awards for reaching 250 donations.  #blood #blooddonor #giveblood #platelets #aamike 
2849,29/11/19,GiveBloodNHS,140,3,2,209,"@givebloodnhs  #6 donation in the bag (no pun intended).  just wish i had started all those years ago, when i merely thought about becoming a donor, and never bothered to act upon it.  don’t procrastinate like me, go and do it, you won’t regret it 😊 "
2850,30/11/19,GiveBloodNHS,140,3,3953,5001,absolutely loving the level of detail you now get when you give blood (it’s travelled 175 miles! cool.) - thanks  @givebloodnhs @nhsbt 
2851,30/11/19,GiveBloodNHS,128,1,136,583,i get a warm feeling every time these messages arrive @givebloodnhs #giveblood #nhs 
2852,30/11/19,GiveBloodNHS,93,3,323,304,dropping in for a crafty afternoon pint! :) #giveblood 
2853,30/11/19,GiveBloodNHS,139,3,372,662,chuffed to get home  this afternoon to find this waiting 💯😎  going to have to retire the 75 badge from my jacket at work @givebloodnhs #giveblood 
2854,30/11/19,GiveBloodNHS,137,0,154,126,relaxing with these 2 beauties after donating pint of blood number 35! #giveblood @givebloodnhs 
2855,30/11/19,GiveBloodNHS,127,0,65,75,got this through the post today! 10 donations given and used.  ❤#proud #giveblood #savelives 
2856,30/11/19,GiveBloodNHS,94,1,32,591,that's another life saved. 😊 #giveblood @givebloodnhs 
2857,30/11/19,GiveBloodNHS,108,1,874,1196,@givebloodnhs received this today. please give blood and save a life. 
2858,30/11/19,GiveBloodNHS,106,0,422,1147,always good to receive these texts. @nhsbt @givebloodnhs @nhsuk 
2859,1/12/19,GiveBloodNHS,114,2,15,85,my first donation has began its journey 💉 🚑 ❤️ #giveblood @givebloodnhs 
2860,1/12/19,GiveBloodNHS,140,17,212,880,this is the reason i donate blood! my little hero! despite being close to finishing treatment the effects of chemo and viruses still take their toll on my boy! i’ll keep giving blood and keep thanking everyone else who donates! @givebloodnhs 
2861,1/12/19,GiveBloodNHS,105,1,191,88,"chuffed to get this in the week !
⁦@givebloodnhs⁩ #giveblood 💉🌡❣️ "
2862,1/12/19,GiveBloodNHS,123,1,439,836,"last platelet donation session of the year and the christmas tree’s up!
@givebloodnhs "
2863,1/12/19,GiveBloodNHS,140,1,148,265,"some days i attend my #platelet #donation and cause no end of trouble, other days the staff don't know i'm here. happy to say today was the latter - looking forward to the text telling me where it's gone! #savealife #plymouth @givebloodnhs "
